2712,"Petroleum jelly; paraffin wax, microcrystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products obtained by synthesis or by other processes, whether or not coloured"
27121000,- Petroleum jelly
27122000,- Paraffin wax containing by weight less than 0.75% of oil
271290,- Other:
27129010,- - Paraffin wax
27129090,- - Other
2713,"Petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous minerals"
,- Petroleum coke:
27131100,- - Not calcined
27131200,- - Calcined
27132000,- Petroleum bitumen
27139000,- Other residues of petroleum oils or of oils obtained from bituminous minerals
2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks"
27141000,- Bituminous or oil shale and tar sands
27149000,- Other
2715,"Bituminous mixtures based on natural asphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (for example, bituminous mastics, cut-backs)"
27150010,- Polyurethane tar coatings
27150090,- Other
27160000,Electrical energy.
,
,
,
,SECTION VI
,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES
,Notes
,1. (A) Goods (other than radioactive ores) answering to a description in heading 28.44 or 28.45 are to be classified in those headings and in no other heading of the Nomenclature.
,"(B) Subject to paragraph (A) above, goods answering to a description in heading 28.43, 28.46 or 28.52 are to be classified in those headings and in no other heading of this Section."
,"2. Subject to Note 1 above, goods classifiable in heading 30.04, 30.05, 30.06, 32.12, 33.03, 33.04, 33.05, 33.06, 33.07, 35.06, 37.07 or 38.08 by reason of being put up in measured doses or for retail sale are to be classified in those headings and in no other heading of the Nomenclature."
,"3. Goods put up in sets consisting of two or more separate constituents, some or all of which fall in this Section and are intended to be mixed together to obtain a product of Section VI or VII, are to be classified in the heading appropriate to that product, provided that the constituents are:"
,"(a) having regard to the manner in which they are put up, clearly identifiable as being intended to be used together without first being repacked;"
,(b) presented together; and
,"(c) identifiable, whether by their nature or by the relative proportions in which they are present, as being complementary one to another."
,"4. Where a product answers to a description in one or more of the headings in Section VI by virtue of being described by name or function and also to heading 38.27, then it is classifiable in a heading that references the product by name or function and not under heading 38.27."
,Chapter 28
,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"
,Notes
,"1. Except where the context otherwise requires, the headings of this Chapter apply only to:"
,"(a) Separate chemical elements and separate chemically defined compounds, whether or not containing impurities;"
,(b) The products mentioned in (a) above dissolved in water;
,(c) The products mentioned in (a) above dissolved in other solvents provided that the solution constitutes a normal and necessary method of putting up these products adopted solely for reasons of safety or for transport and that the solvent does not render the product particularly suitable for specific use rather than for general use;
,"(d) The products mentioned in (a), (b) or (c) above with an added stabiliser (including an anti-caking agent) necessary for their preservation or transport;"
,"(e) The products mentioned in (a), (b), (c) or (d) above with an added anti-dusting agent or a colouring substance added to facilitate their identification or for safety reasons, provided that the additions do not render the product particularly suitable for specific use rather than for general use."
,"2. In addition to dithionites and sulphoxylates, stabilised with organic substances (heading 28.31), carbonates and peroxocarbonates of inorganic bases (heading 28.36), cyanides, cyanide oxides and complex cyanides of inorganic bases (heading 28.37), fulminates, cyanates and thiocyanates, of inorganic bases (heading 28.42), organic products included in headings 28.43 to 28.46 and 28.52 and carbides (heading 28.49), only the following compounds of carbon are to be classified in this Chapter:"
,"(a) Oxides of carbon, hydrogen cyanide and fulminic, isocyanic, thiocyanic and other simple or complex cyanogen acids (heading 28.11);"
,(b) Halide oxides of carbon (heading 28.12);
,(c) Carbon disulphide (heading 28.13);
,"(d) Thiocarbonates, selenocarbonates, tellurocarbonates, selenocyanates, tellurocyanates, tetrathiocyanatodiamminochromates (reineckates) and other complex cyanates, of inorganic bases (heading 28.42);"
,"(e) Hydrogen peroxide, solidified with urea (heading 28.47), carbon oxysulphide, thiocarbonyl halides, cyanogen, cyanogen halides and cyanamide and its metal derivatives (heading 28.53) other than calcium cyanamide, whether or not pure (Chapter 31)."
,"3. Subject to the provisions of Note 1 to Section VI, this Chapter does not cover:"
,"(a) Sodium chloride or magnesium oxide, whether or not pure, or other products of Section V;"
,(b) Organo-inorganic compounds other than those mentioned in Note 2 above;
,"(c) Products mentioned in Note 2, 3, 4 or 5 to Chapter 31;"
,"(d) Inorganic products of a kind used as luminophores, of heading 32.06; glass frit and other glass in the form of powder, granules or flakes, of heading 32.07;"
,"(e) Artificial graphite (heading 38.01); products put up as charges for fire-extinguishers or put up in fire-extinguishing grenades, of heading 38.13; ink removers put up in packings for retail sale, of heading 38.24; cultured crystals (other than optical elements) weighing not less than 2.5 g each, of the halides of the alkali or alkaline-earth metals, of heading 38.24;"
,"(f) Precious or semi-precious stones (natural, synthetic or reconstructed) or dust or powder of such stones (headings 71.02 to 71.05), or precious metals or precious metal alloys of Chapter 71;"
,"(g) The metals, whether or not pure, metal alloys or cermets, including sintered metal carbides (metal carbides sintered with a metal), of Section XV; or"
,"(h) Optical elements, for example, of the halides of the alkali or alkaline-earth metals (heading 90.01)."
,4. Chemically defined complex acids consisting of a non-metal acid of sub-Chapter II and a metal acid of sub-Chapter IV are to be classified in heading 28.11.
,5. Headings 28.26 to 28.42 apply only to metal or ammonium salts or peroxysalts.
,"Except where the context otherwise requires, double or complex salts are to be classified in heading 28.42."
,6. Heading 28.44 applies only to:
,"(a) Technetium (atomic No. 43), promethium (atomic No. 61), polonium (atomic No. 84) and all elements with an atomic number greater than 84;"
,"(b) Natural or artificial radioactive isotopes (including those of the precious metals or of the base metals of Sections XIV and XV), whether or not mixed together;"
,"(c) Compounds, inorganic or organic, of these elements or isotopes, whether or not chemically defined, whether or not mixed together;"
,"(d) Alloys, dispersions (including cermets), ceramic products and mixtures containing these elements or isotopes or inorganic or organic compounds thereof and having a specific radioactivity exceeding 74 Bq/g (0.002 μCi/g);"
,(e) Spent (irradiated) fuel elements (cartridges) of nuclear reactors;
,(f) Radioactive residues whether or not usable.
,"The term “isotopes”, for the purposes of this Note and of the wording of headings 28.44 and 28.45, refers to:"
,"- individual nuclides, excluding, however, those existing in nature in the monoisotopic state;"
,"- mixtures of isotopes of one and the same element, enriched in one or several of the said isotopes, that is, elements of which the natural isotopic composition has been artificially modified."
,7. Heading 28.53 includes copper phosphide (phosphor copper) containing more than 15% by weight of phosphorus.
,"8. Chemical elements (for example, silicon and selenium) doped for use in electronics are to be classified in this Chapter, provided that they are in forms unworked as drawn, or in the form of cylinders or rods. When cut in the form of discs, wafers or similar forms, they fall in heading 38.18."
,Subheading Note
,"1. For the purposes of subheading 2852.10, the expression “chemically defined” means all organic or inorganic compounds of mercury meeting the requirements of paragraphs (a) to (e) of Note 1 to Chapter 28 or paragraphs (a) to (h) of Note 1 to Chapter 29."
,SUB-CHAPTER I
,CHEMICAL ELEMENTS
2801,"Fluorine, chlorine, bromine and iodine"
28011000,- Chlorine
28012000,- Iodine
28013000,- Fluorine; bromine
28020000,"Sulphur, sublimed or precipitated; colloidal sulphur"
2803,Carbon (carbon blacks and other forms of carbon not elsewhere specified or included)
28030020,- Acetylene black
,- Other carbon blacks:
28030041,- - Of a kind used for rubber processing
28030049,- - Other
28030090,- Other
2804,"Hydrogen, rare gases and other non-metals"
28041000,- Hydrogen
,- Rare gases:
28042100,- - Argon
28042900,- - Other
28043000,- Nitrogen
28044000,- Oxygen
28045000,- Boron; tellurium
,- Silicon:
28046100,- - Containing by weight not less than 99.99% of silicon
28046900,- - Other
28047000,- Phosphorus
28048000,- Arsenic
28049000,- Selenium
2805,"Alkali or alkaline-earth metals; rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed; mercury"
,- Alkali or alkaline-earth metals:
28051100,- - Sodium
28051200,- - Calcium
28051900,- - Other
28053000,"- Rare-earth metals, scandium and yttrium whether or not intermixed or interalloyed"
28054000,- Mercury
,SUB-CHAPTER II
,INORGANIC ACIDS AND INORGANIC OXYGEN COMPOUNDS OF NON-METALS
2806,Hydrogen chloride (hydrochloric acid); chlorosulphuric acid
28061000,- Hydrogen chloride (hydrochloric acid)
28062000,- Chlorosulphuric acid
2807,Sulphuric acid; oleum
28070010,- Sulphuric acid containing by weight more than 80% of H2SO4
28070090,- Other
28080000,Nitric acid; sulphonitric acids.
2809,"Diphosphorous pentaoxide; phosphoric acid; polyphosphoric acids, whether or not chemically defined"
28091000,- Diphosphorus pentaoxide
280920,- Phosphoric acid and polyphosphoric acids:
,- - Food grade:
